warehouse_id,warehouse_name,x_length_m,y_length_m,z_height_m,date,time,stock,loaded_unloaded
WH001,North Zone Depot,57,57,17,2024-04-21,18:00:00,621,loaded
WH003,South Central Storage,34,43,14,2024-04-21,19:00:00,417,loaded
WH003,South Central Storage,47,57,13,2024-04-21,20:00:00,1109,loaded
WH003,South Central Storage,30,53,15,2024-04-21,21:00:00,930,unloaded
WH003,South Central Storage,55,44,15,2024-04-21,22:00:00,962,unloaded
WH003,South Central Storage,52,48,9,2024-04-21,23:00:00,615,loaded
WH001,North Zone Depot,34,46,8,2024-04-22,00:00:00,943,loaded
WH003,South Central Storage,48,40,14,2024-04-22,01:00:00,571,loaded
WH003,South Central Storage,44,56,11,2024-04-22,02:00:00,308,loaded
WH003,South Central Storage,35,34,13,2024-04-22,03:00:00,207,loaded
WH002,East Zone Hub,53,57,16,2024-04-22,04:00:00,181,unloaded
WH003,South Central Storage,59,43,18,2024-04-22,05:00:00,817,unloaded
WH001,North Zone Depot,52,34,12,2024-04-22,06:00:00,70,unloaded
WH001,North Zone Depot,42,40,12,2024-04-22,07:00:00,710,loaded
WH002,East Zone Hub,40,41,13,2024-04-22,08:00:00,556,unloaded
WH002,East Zone Hub,47,45,14,2024-04-22,09:00:00,1110,unloaded
WH001,North Zone Depot,57,50,19,2024-04-22,10:00:00,742,loaded
WH002,East Zone Hub,49,36,17,2024-04-22,11:00:00,924,loaded
WH001,North Zone Depot,36,42,9,2024-04-22,12:00:00,183,loaded
WH001,North Zone Depot,30,48,13,2024-04-22,13:00:00,937,loaded
WH003,South Central Storage,35,30,15,2024-04-22,14:00:00,813,loaded
WH001,North Zone Depot,43,33,11,2024-04-22,15:00:00,465,loaded
WH003,South Central Storage,51,36,8,2024-04-22,16:00:00,380,loaded
WH002,East Zone Hub,42,50,19,2024-04-22,17:00:00,489,loaded
WH003,South Central Storage,46,52,12,2024-04-22,18:00:00,395,loaded
WH001,North Zone Depot,51,56,16,2024-04-22,19:00:00,362,loaded
WH003,South Central Storage,47,33,8,2024-04-22,20:00:00,531,unloaded
WH001,North Zone Depot,45,59,14,2024-04-22,21:00:00,349,loaded
WH002,East Zone Hub,38,31,18,2024-04-22,22:00:00,1114,unloaded
WH001,North Zone Depot,46,56,8,2024-04-22,23:00:00,638,loaded
WH003,South Central Storage,42,57,10,2024-04-23,00:00:00,362,loaded
WH003,South Central Storage,30,32,12,2024-04-23,01:00:00,175,unloaded
WH003,South Central Storage,42,42,18,2024-04-23,02:00:00,749,unloaded
WH003,South Central Storage,33,37,15,2024-04-23,03:00:00,909,unloaded
WH003,South Central Storage,43,57,12,2024-04-23,04:00:00,1164,unloaded
WH001,North Zone Depot,40,36,13,2024-04-23,05:00:00,1044,unloaded
WH003,South Central Storage,40,31,15,2024-04-23,06:00:00,775,loaded
WH002,East Zone Hub,50,40,13,2024-04-23,07:00:00,225,unloaded
WH003,South Central Storage,38,46,9,2024-04-23,08:00:00,643,loaded
WH002,East Zone Hub,37,49,13,2024-04-23,09:00:00,130,loaded
WH001,North Zone Depot,37,33,14,2024-04-23,10:00:00,1042,loaded
WH003,South Central Storage,46,55,12,2024-04-23,11:00:00,147,loaded
WH003,South Central Storage,56,48,15,2024-04-23,12:00:00,628,loaded
WH001,North Zone Depot,33,32,10,2024-04-23,13:00:00,632,unloaded
WH003,South Central Storage,31,34,8,2024-04-23,14:00:00,628,loaded
WH002,East Zone Hub,52,43,18,2024-04-23,15:00:00,873,loaded
WH003,South Central Storage,55,45,14,2024-04-23,16:00:00,780,loaded
WH002,East Zone Hub,45,32,12,2024-04-23,17:00:00,351,loaded
WH003,South Central Storage,34,49,17,2024-04-23,18:00:00,1136,loaded
WH003,South Central Storage,38,32,18,2024-04-23,19:00:00,987,loaded
WH002,East Zone Hub,35,33,14,2024-04-23,20:00:00,326,loaded
WH001,North Zone Depot,44,36,14,2024-04-23,21:00:00,246,unloaded
WH001,North Zone Depot,59,40,8,2024-04-23,22:00:00,425,unloaded
WH003,South Central Storage,32,37,19,2024-04-23,23:00:00,1074,loaded
WH003,South Central Storage,31,47,12,2024-04-24,00:00:00,485,loaded
WH002,East Zone Hub,56,36,8,2024-04-24,01:00:00,161,loaded
WH003,South Central Storage,30,56,8,2024-04-24,02:00:00,1003,unloaded
WH001,North Zone Depot,44,39,19,2024-04-24,03:00:00,143,unloaded
WH003,South Central Storage,31,51,13,2024-04-24,04:00:00,1078,unloaded
WH001,North Zone Depot,47,56,15,2024-04-24,05:00:00,1153,loaded
WH002,East Zone Hub,47,31,16,2024-04-24,06:00:00,1071,loaded
WH001,North Zone Depot,50,47,16,2024-04-24,07:00:00,914,loaded
WH002,East Zone Hub,31,39,11,2024-04-24,08:00:00,160,unloaded
WH003,South Central Storage,39,51,12,2024-04-24,09:00:00,610,unloaded
WH002,East Zone Hub,53,49,14,2024-04-24,10:00:00,193,unloaded
WH003,South Central Storage,33,38,19,2024-04-24,11:00:00,767,loaded
WH003,South Central Storage,56,33,14,2024-04-24,12:00:00,639,loaded
WH002,East Zone Hub,38,55,14,2024-04-24,13:00:00,729,unloaded
WH002,East Zone Hub,49,32,13,2024-04-24,14:00:00,1043,unloaded
WH003,South Central Storage,49,53,15,2024-04-24,15:00:00,89,loaded
WH001,North Zone Depot,55,41,8,2024-04-24,16:00:00,756,unloaded
WH002,East Zone Hub,53,33,16,2024-04-24,17:00:00,963,loaded
WH003,South Central Storage,46,42,8,2024-04-24,18:00:00,1103,unloaded
WH001,North Zone Depot,48,34,15,2024-04-24,19:00:00,171,unloaded
WH002,East Zone Hub,38,36,19,2024-04-24,20:00:00,810,unloaded
WH001,North Zone Depot,53,50,13,2024-04-24,21:00:00,905,unloaded
WH002,East Zone Hub,59,46,17,2024-04-24,22:00:00,618,loaded
WH003,South Central Storage,31,42,18,2024-04-24,23:00:00,394,loaded
WH002,East Zone Hub,34,41,18,2024-04-25,00:00:00,249,unloaded
WH003,South Central Storage,57,53,13,2024-04-25,01:00:00,787,loaded
WH001,North Zone Depot,52,46,13,2024-04-25,02:00:00,1027,loaded
WH002,East Zone Hub,46,47,17,2024-04-25,03:00:00,994,loaded
WH003,South Central Storage,57,49,11,2024-04-25,04:00:00,1103,unloaded
WH001,North Zone Depot,40,52,10,2024-04-25,05:00:00,595,loaded
WH003,South Central Storage,31,51,11,2024-04-25,06:00:00,622,unloaded
WH003,South Central Storage,57,31,14,2024-04-25,07:00:00,473,unloaded
WH002,East Zone Hub,50,37,13,2024-04-25,08:00:00,462,unloaded
WH003,South Central Storage,53,31,19,2024-04-25,09:00:00,87,loaded
WH001,North Zone Depot,41,42,16,2024-04-25,10:00:00,175,loaded
WH003,South Central Storage,53,37,11,2024-04-25,11:00:00,122,unloaded
WH002,East Zone Hub,34,33,12,2024-04-25,12:00:00,668,loaded
WH001,North Zone Depot,46,58,9,2024-04-25,13:00:00,216,loaded
WH001,North Zone Depot,41,48,18,2024-04-25,14:00:00,1018,unloaded
WH003,South Central Storage,31,42,10,2024-04-25,15:00:00,942,unloaded
WH003,South Central Storage,30,46,9,2024-04-25,16:00:00,179,loaded
WH001,North Zone Depot,53,53,16,2024-04-25,17:00:00,372,loaded
WH001,North Zone Depot,33,55,11,2024-04-25,18:00:00,170,loaded
WH002,East Zone Hub,53,47,10,2024-04-25,19:00:00,1104,loaded
WH002,East Zone Hub,34,36,11,2024-04-25,20:00:00,178,loaded
WH003,South Central Storage,58,45,15,2024-04-25,21:00:00,701,loaded
WH001,North Zone Depot,56,47,13,2024-04-25,22:00:00,575,unloaded
WH001,North Zone Depot,59,49,18,2024-04-25,23:00:00,1186,loaded
WH002,East Zone Hub,48,43,9,2024-04-26,00:00:00,767,loaded
WH001,North Zone Depot,40,37,17,2024-04-26,01:00:00,581,unloaded
WH001,North Zone Depot,39,47,8,2024-04-26,02:00:00,977,loaded
WH001,North Zone Depot,56,51,11,2024-04-26,03:00:00,240,loaded
WH001,North Zone Depot,32,35,13,2024-04-26,04:00:00,538,unloaded
WH002,East Zone Hub,54,33,13,2024-04-26,05:00:00,1056,unloaded
WH001,North Zone Depot,46,41,19,2024-04-26,06:00:00,647,loaded
WH001,North Zone Depot,37,43,14,2024-04-26,07:00:00,287,loaded
WH003,South Central Storage,37,42,17,2024-04-26,08:00:00,786,unloaded
WH001,North Zone Depot,53,41,17,2024-04-26,09:00:00,137,unloaded
WH002,East Zone Hub,45,59,19,2024-04-26,10:00:00,238,loaded
WH001,North Zone Depot,53,59,15,2024-04-26,11:00:00,1124,unloaded
WH003,South Central Storage,31,42,12,2024-04-26,12:00:00,216,unloaded
WH001,North Zone Depot,38,46,11,2024-04-26,13:00:00,537,unloaded
WH002,East Zone Hub,39,55,18,2024-04-26,14:00:00,935,unloaded
WH001,North Zone Depot,31,47,9,2024-04-26,15:00:00,628,unloaded
WH003,South Central Storage,55,33,9,2024-04-26,16:00:00,342,loaded
WH003,South Central Storage,40,53,19,2024-04-26,17:00:00,294,unloaded
WH001,North Zone Depot,59,51,14,2024-04-26,18:00:00,225,unloaded
WH003,South Central Storage,31,38,19,2024-04-26,19:00:00,503,unloaded
WH002,East Zone Hub,45,59,8,2024-04-26,20:00:00,477,unloaded
WH002,East Zone Hub,43,47,12,2024-04-26,21:00:00,1109,unloaded
WH003,South Central Storage,55,57,10,2024-04-26,22:00:00,445,unloaded
WH003,South Central Storage,38,49,18,2024-04-26,23:00:00,581,loaded
WH002,East Zone Hub,34,39,16,2024-04-27,00:00:00,428,loaded
WH001,North Zone Depot,58,37,13,2024-04-27,01:00:00,430,loaded
WH003,South Central Storage,57,47,14,2024-04-27,02:00:00,263,loaded
WH003,South Central Storage,31,54,14,2024-04-27,03:00:00,90,loaded
WH001,North Zone Depot,42,53,9,2024-04-27,04:00:00,695,loaded
WH002,East Zone Hub,32,30,13,2024-04-27,05:00:00,392,loaded
WH001,North Zone Depot,56,45,16,2024-04-27,06:00:00,162,unloaded
WH003,South Central Storage,32,34,10,2024-04-27,07:00:00,313,loaded
WH002,East Zone Hub,54,35,12,2024-04-27,08:00:00,611,unloaded
WH001,North Zone Depot,51,54,14,2024-04-27,09:00:00,1131,loaded
WH001,North Zone Depot,51,45,17,2024-04-27,10:00:00,218,loaded
WH002,East Zone Hub,48,32,19,2024-04-27,11:00:00,737,loaded
WH001,North Zone Depot,48,36,14,2024-04-27,12:00:00,774,loaded
WH002,East Zone Hub,30,35,14,2024-04-27,13:00:00,1031,unloaded
WH003,South Central Storage,48,50,19,2024-04-27,14:00:00,101,loaded
WH003,South Central Storage,51,47,11,2024-04-27,15:00:00,66,unloaded
WH002,East Zone Hub,56,35,19,2024-04-27,16:00:00,700,unloaded
WH003,South Central Storage,57,51,16,2024-04-27,17:00:00,722,unloaded
WH003,South Central Storage,49,30,12,2024-04-27,18:00:00,775,loaded
WH001,North Zone Depot,51,36,8,2024-04-27,19:00:00,1148,loaded
WH003,South Central Storage,53,42,17,2024-04-27,20:00:00,318,unloaded
WH002,East Zone Hub,41,52,9,2024-04-27,21:00:00,1198,loaded
WH002,East Zone Hub,42,39,12,2024-04-27,22:00:00,54,unloaded
WH003,South Central Storage,45,52,15,2024-04-27,23:00:00,439,unloaded
WH001,North Zone Depot,44,32,9,2024-04-28,00:00:00,502,unloaded
WH003,South Central Storage,51,33,14,2024-04-28,01:00:00,1178,unloaded
WH001,North Zone Depot,42,31,9,2024-04-28,02:00:00,545,loaded
WH003,South Central Storage,46,38,8,2024-04-28,03:00:00,725,unloaded
WH003,South Central Storage,31,38,18,2024-04-28,04:00:00,972,loaded
WH003,South Central Storage,48,38,19,2024-04-28,05:00:00,562,unloaded
WH001,North Zone Depot,41,52,17,2024-04-28,06:00:00,1183,unloaded
WH003,South Central Storage,30,58,18,2024-04-28,07:00:00,1138,loaded
WH003,South Central Storage,33,35,9,2024-04-28,08:00:00,444,loaded
WH001,North Zone Depot,33,43,19,2024-04-28,09:00:00,425,unloaded
WH003,South Central Storage,32,40,11,2024-04-28,10:00:00,454,loaded
WH001,North Zone Depot,49,33,14,2024-04-28,11:00:00,1182,unloaded
WH003,South Central Storage,53,50,16,2024-04-28,12:00:00,1061,loaded
WH003,South Central Storage,49,54,19,2024-04-28,13:00:00,1066,unloaded
WH002,East Zone Hub,45,35,10,2024-04-28,14:00:00,294,unloaded
WH001,North Zone Depot,52,33,15,2024-04-28,15:00:00,508,unloaded
WH002,East Zone Hub,37,39,9,2024-04-28,16:00:00,422,unloaded
WH001,North Zone Depot,35,43,12,2024-04-28,17:00:00,97,loaded
WH001,North Zone Depot,53,53,12,2024-04-28,18:00:00,236,loaded
WH003,South Central Storage,32,58,11,2024-04-28,19:00:00,57,loaded
WH002,East Zone Hub,52,49,16,2024-04-28,20:00:00,936,unloaded
WH003,South Central Storage,31,56,9,2024-04-28,21:00:00,765,unloaded
WH002,East Zone Hub,41,30,8,2024-04-28,22:00:00,409,unloaded
WH001,North Zone Depot,30,55,18,2024-04-28,23:00:00,379,loaded
WH001,North Zone Depot,57,35,11,2024-04-29,00:00:00,1051,unloaded
WH001,North Zone Depot,40,34,16,2024-04-29,01:00:00,140,unloaded
WH003,South Central Storage,32,40,16,2024-04-29,02:00:00,398,loaded
WH002,East Zone Hub,51,35,8,2024-04-29,03:00:00,343,unloaded
WH001,North Zone Depot,51,58,17,2024-04-29,04:00:00,401,loaded
WH002,East Zone Hub,35,31,19,2024-04-29,05:00:00,788,loaded
WH002,East Zone Hub,50,59,10,2024-04-29,06:00:00,548,unloaded
WH001,North Zone Depot,42,58,9,2024-04-29,07:00:00,327,loaded
WH002,East Zone Hub,58,53,14,2024-04-29,08:00:00,392,unloaded
WH003,South Central Storage,58,44,15,2024-04-29,09:00:00,337,unloaded
WH002,East Zone Hub,55,32,16,2024-04-29,10:00:00,672,loaded
WH002,East Zone Hub,43,32,11,2024-04-29,11:00:00,553,unloaded
WH002,East Zone Hub,59,53,16,2024-04-29,12:00:00,1045,loaded
WH001,North Zone Depot,43,42,9,2024-04-29,13:00:00,873,unloaded
WH002,East Zone Hub,40,36,19,2024-04-29,14:00:00,1025,loaded
WH001,North Zone Depot,37,40,12,2024-04-29,15:00:00,173,loaded
WH002,East Zone Hub,53,41,18,2024-04-29,16:00:00,361,loaded
WH003,South Central Storage,48,50,11,2024-04-29,17:00:00,1193,unloaded
WH003,South Central Storage,50,48,16,2024-04-29,18:00:00,235,unloaded
WH003,South Central Storage,42,51,10,2024-04-29,19:00:00,122,loaded
WH003,South Central Storage,34,42,9,2024-04-29,20:00:00,916,unloaded
WH002,East Zone Hub,35,48,17,2024-04-29,21:00:00,365,loaded
WH001,North Zone Depot,58,37,9,2024-04-29,22:00:00,931,loaded
WH002,East Zone Hub,49,53,16,2024-04-29,23:00:00,489,unloaded
WH001,North Zone Depot,42,34,9,2024-04-30,00:00:00,346,loaded
WH002,East Zone Hub,41,43,10,2024-04-30,01:00:00,108,unloaded
WH003,South Central Storage,49,31,16,2024-04-30,02:00:00,1038,unloaded
WH003,South Central Storage,42,56,13,2024-04-30,03:00:00,981,unloaded
WH003,South Central Storage,38,35,12,2024-04-30,04:00:00,243,unloaded
WH001,North Zone Depot,39,44,8,2024-04-30,05:00:00,383,loaded
WH003,South Central Storage,50,46,12,2024-04-30,06:00:00,1064,unloaded
WH001,North Zone Depot,42,42,16,2024-04-30,07:00:00,211,loaded
WH001,North Zone Depot,49,53,12,2024-04-30,08:00:00,123,unloaded
WH003,South Central Storage,47,49,11,2024-04-30,09:00:00,1164,loaded
WH003,South Central Storage,58,41,11,2024-04-30,10:00:00,877,unloaded
WH002,East Zone Hub,57,50,10,2024-04-30,11:00:00,849,unloaded
WH003,South Central Storage,45,31,8,2024-04-30,12:00:00,590,unloaded
WH002,East Zone Hub,36,54,12,2024-04-30,13:00:00,1058,loaded
WH001,North Zone Depot,37,49,14,2024-04-30,14:00:00,982,loaded
WH002,East Zone Hub,37,49,11,2024-04-30,15:00:00,566,loaded
WH002,East Zone Hub,38,58,12,2024-04-30,16:00:00,530,unloaded
WH003,South Central Storage,53,51,15,2024-04-30,17:00:00,726,loaded
WH002,East Zone Hub,45,31,16,2024-04-30,18:00:00,292,loaded
WH001,North Zone Depot,59,31,13,2024-04-30,19:00:00,715,loaded
WH002,East Zone Hub,30,37,18,2024-04-30,20:00:00,237,unloaded
WH002,East Zone Hub,44,38,9,2024-04-30,21:00:00,651,loaded
WH001,North Zone Depot,33,32,15,2024-04-30,22:00:00,404,loaded
WH002,East Zone Hub,57,43,14,2024-04-30,23:00:00,97,loaded
WH003,South Central Storage,41,40,18,2024-05-01,00:00:00,1075,loaded
WH003,South Central Storage,58,34,19,2024-05-01,01:00:00,347,loaded
WH001,North Zone Depot,53,35,19,2024-05-01,02:00:00,202,unloaded
WH003,South Central Storage,38,50,19,2024-05-01,03:00:00,711,loaded
WH003,South Central Storage,59,36,16,2024-05-01,04:00:00,529,unloaded
WH002,East Zone Hub,56,30,19,2024-05-01,05:00:00,112,unloaded
WH002,East Zone Hub,59,42,12,2024-05-01,06:00:00,579,loaded
WH003,South Central Storage,30,41,19,2024-05-01,07:00:00,1070,unloaded
WH001,North Zone Depot,47,35,11,2024-05-01,08:00:00,404,loaded
WH001,North Zone Depot,33,35,9,2024-05-01,09:00:00,1133,unloaded
WH001,North Zone Depot,39,42,11,2024-05-01,10:00:00,1067,unloaded
WH002,East Zone Hub,37,54,13,2024-05-01,11:00:00,940,unloaded
WH002,East Zone Hub,46,56,13,2024-05-01,12:00:00,688,unloaded
WH003,South Central Storage,51,39,11,2024-05-01,13:00:00,161,loaded
WH003,South Central Storage,38,49,8,2024-05-01,14:00:00,1092,unloaded
WH001,North Zone Depot,32,49,11,2024-05-01,15:00:00,203,loaded
WH002,East Zone Hub,36,56,11,2024-05-01,16:00:00,228,loaded
WH002,East Zone Hub,53,57,14,2024-05-01,17:00:00,536,unloaded
WH001,North Zone Depot,46,50,18,2024-05-01,18:00:00,1082,unloaded
WH002,East Zone Hub,56,55,18,2024-05-01,19:00:00,370,unloaded
WH001,North Zone Depot,40,36,17,2024-05-01,20:00:00,423,loaded
WH001,North Zone Depot,49,42,16,2024-05-01,21:00:00,723,unloaded
WH002,East Zone Hub,43,33,17,2024-05-01,22:00:00,296,unloaded
WH003,South Central Storage,30,56,15,2024-05-01,23:00:00,935,unloaded
WH003,South Central Storage,36,50,10,2024-05-02,00:00:00,775,unloaded
WH003,South Central Storage,54,51,16,2024-05-02,01:00:00,923,unloaded
WH003,South Central Storage,59,42,11,2024-05-02,02:00:00,226,loaded
WH002,East Zone Hub,37,45,19,2024-05-02,03:00:00,1016,loaded
WH002,East Zone Hub,37,41,8,2024-05-02,04:00:00,434,unloaded
WH003,South Central Storage,34,48,18,2024-05-02,05:00:00,55,unloaded
WH001,North Zone Depot,36,46,14,2024-05-02,06:00:00,940,loaded
WH001,North Zone Depot,52,36,8,2024-05-02,07:00:00,935,unloaded
WH002,East Zone Hub,37,38,18,2024-05-02,08:00:00,132,unloaded
WH002,East Zone Hub,59,58,19,2024-05-02,09:00:00,499,loaded
WH002,East Zone Hub,46,43,16,2024-05-02,10:00:00,711,unloaded
WH003,South Central Storage,32,31,10,2024-05-02,11:00:00,1056,loaded
WH002,East Zone Hub,56,55,9,2024-05-02,12:00:00,158,unloaded
WH002,East Zone Hub,38,34,12,2024-05-02,13:00:00,356,loaded
WH003,South Central Storage,42,30,16,2024-05-02,14:00:00,458,unloaded
WH003,South Central Storage,41,33,12,2024-05-02,15:00:00,171,loaded
WH002,East Zone Hub,41,34,17,2024-05-02,16:00:00,1190,unloaded
WH002,East Zone Hub,56,47,18,2024-05-02,17:00:00,534,loaded
WH002,East Zone Hub,53,48,19,2024-05-02,18:00:00,1120,unloaded
WH003,South Central Storage,56,41,13,2024-05-02,19:00:00,425,unloaded
WH002,East Zone Hub,48,54,10,2024-05-02,20:00:00,748,loaded
WH001,North Zone Depot,58,46,18,2024-05-02,21:00:00,224,loaded
WH003,South Central Storage,46,51,14,2024-05-02,22:00:00,381,loaded
WH001,North Zone Depot,36,32,10,2024-05-02,23:00:00,822,loaded
WH002,East Zone Hub,31,44,10,2024-05-03,00:00:00,489,loaded
WH002,East Zone Hub,40,53,16,2024-05-03,01:00:00,75,unloaded
WH003,South Central Storage,30,43,18,2024-05-03,02:00:00,786,unloaded
WH002,East Zone Hub,47,54,17,2024-05-03,03:00:00,1144,loaded
WH003,South Central Storage,56,44,8,2024-05-03,04:00:00,794,loaded
WH003,South Central Storage,47,51,17,2024-05-03,05:00:00,731,unloaded
WH002,East Zone Hub,54,51,11,2024-05-03,06:00:00,1095,unloaded
WH003,South Central Storage,35,52,10,2024-05-03,07:00:00,1123,unloaded
WH003,South Central Storage,44,34,18,2024-05-03,08:00:00,586,loaded
WH002,East Zone Hub,47,55,17,2024-05-03,09:00:00,1148,loaded
WH001,North Zone Depot,46,34,14,2024-05-03,10:00:00,834,loaded
WH003,South Central Storage,39,56,15,2024-05-03,11:00:00,406,loaded
WH001,North Zone Depot,46,36,13,2024-05-03,12:00:00,78,loaded
WH001,North Zone Depot,51,35,16,2024-05-03,13:00:00,383,unloaded
WH001,North Zone Depot,37,32,18,2024-05-03,14:00:00,828,unloaded
WH003,South Central Storage,42,48,15,2024-05-03,15:00:00,436,loaded
WH001,North Zone Depot,50,37,16,2024-05-03,16:00:00,882,unloaded
WH003,South Central Storage,58,39,10,2024-05-03,17:00:00,1102,unloaded
WH001,North Zone Depot,31,45,8,2024-05-03,18:00:00,534,loaded
WH002,East Zone Hub,32,38,8,2024-05-03,19:00:00,620,unloaded
WH002,East Zone Hub,52,48,11,2024-05-03,20:00:00,339,unloaded
WH003,South Central Storage,56,46,19,2024-05-03,21:00:00,1169,unloaded
WH001,North Zone Depot,41,40,17,2024-05-03,22:00:00,606,loaded
WH003,South Central Storage,47,58,15,2024-05-03,23:00:00,181,loaded
WH003,South Central Storage,48,57,18,2024-05-04,00:00:00,736,loaded
WH002,East Zone Hub,40,43,11,2024-05-04,01:00:00,731,unloaded
WH001,North Zone Depot,34,30,12,2024-05-04,02:00:00,920,unloaded
WH002,East Zone Hub,42,46,9,2024-05-04,03:00:00,1187,unloaded
WH001,North Zone Depot,33,37,12,2024-05-04,04:00:00,369,unloaded
WH001,North Zone Depot,57,46,16,2024-05-04,05:00:00,889,unloaded
WH002,East Zone Hub,43,53,16,2024-05-04,06:00:00,433,unloaded
WH001,North Zone Depot,32,58,15,2024-05-04,07:00:00,243,loaded
WH003,South Central Storage,32,56,10,2024-05-04,08:00:00,885,unloaded
WH003,South Central Storage,36,56,19,2024-05-04,09:00:00,843,unloaded
WH001,North Zone Depot,38,33,9,2024-05-04,10:00:00,126,loaded
WH002,East Zone Hub,40,39,8,2024-05-04,11:00:00,395,unloaded
WH001,North Zone Depot,34,55,19,2024-05-04,12:00:00,699,loaded
WH001,North Zone Depot,58,35,15,2024-05-04,13:00:00,467,unloaded
WH003,South Central Storage,47,56,8,2024-05-04,14:00:00,815,loaded
WH001,North Zone Depot,57,35,14,2024-05-04,15:00:00,725,loaded
WH002,East Zone Hub,46,41,15,2024-05-04,16:00:00,207,unloaded
WH002,East Zone Hub,32,43,19,2024-05-04,17:00:00,706,loaded
WH001,North Zone Depot,45,55,17,2024-05-04,18:00:00,380,unloaded
WH002,East Zone Hub,49,53,18,2024-05-04,19:00:00,1093,loaded
WH002,East Zone Hub,57,47,17,2024-05-04,20:00:00,714,loaded
WH002,East Zone Hub,49,44,16,2024-05-04,21:00:00,50,unloaded
WH003,South Central Storage,38,54,14,2024-05-04,22:00:00,987,unloaded
WH002,East Zone Hub,56,41,15,2024-05-04,23:00:00,131,loaded
WH002,East Zone Hub,45,52,19,2024-05-05,00:00:00,226,loaded
WH003,South Central Storage,57,46,11,2024-05-05,01:00:00,1120,loaded
WH002,East Zone Hub,53,56,18,2024-05-05,02:00:00,1168,unloaded
